t_aruco,t_recorder,dt,roll,seg1,seg2,load1,load2,mp1x,mp1y,mp1z,mq1x,mq1y,mq1z,mq1w,mp2x,mp2y,mp2z,mq2x,mq2y,mq2z,mq2w,mp3x,mp3y,mp3z,mq3x,mq3y,mq3z,mq3w,mp4x,mp4y,mp4z,mq4x,mq4y,mq4z,mq4w,mp5x,mp5y,mp5z,mq5x,mq5y,mq5z,mq5w,mp6x,mp6y,mp6z,mq6x,mq6y,mq6z,mq6w,mp7x,mp7y,mp7z,mq7x,mq7y,mq7z,mq7w,mp8x,mp8y,mp8z,mq8x,mq8y,mq8z,mq8w,mp9x,mp9y,mp9z,mq9x,mq9y,mq9z,mq9w,mp10x,mp10y,mp10z,mq10x,mq10y,mq10z,mq10w,mp11x,mp11y,mp11z,mq11x,mq11y,mq11z,mq11w,mp12x,mp12y,mp12z,mq12x,mq12y,mq12z,mq12w,qIMU1x,qIMU1y,qIMU1z,qIMU1w,qIMU2x,qIMU2y,qIMU2z,qIMU2w,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w,valid1,quality1,reason1,angle_jump1,pos_step1,valid2,quality2,reason2,angle_jump2,pos_step2,valid3,quality3,reason3,angle_jump3,pos_step3,valid4,quality4,reason4,angle_jump4,pos_step4,valid5,quality5,reason5,angle_jump5,pos_step5,valid6,quality6,reason6,angle_jump6,pos_step6,valid7,quality7,reason7,angle_jump7,pos_step7,valid8,quality8,reason8,angle_jump8,pos_step8,valid9,quality9,reason9,angle_jump9,pos_step9,valid10,quality10,reason10,angle_jump10,pos_step10,valid11,quality11,reason11,angle_jump11,pos_step11,valid12,quality12,reason12,angle_jump12,pos_step12
0.742011,0.744000,-0.001989,179.87,52.75,19.96,1148.630,-2.690,-0.236664,0.451198,-0.045378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.256664,0.451176,-0.065378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.276664,0.451153,-0.085378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.228541,0.438516,-0.109364,0.47876840,0.87794106,-0.00049800,0.00027157,-0.237709,0.421702,-0.109345,0.47876840,0.87794106,-0.00049800,0.00027157,-0.246878,0.404889,-0.109325,0.47876840,0.87794106,-0.00049800,0.00027157,-0.206878,0.404989,-0.021326,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.237709,0.421802,-0.021345,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.268541,0.438616,-0.021364,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.198755,0.392307,-0.085311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.218755,0.392329,-0.065311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.238755,0.392352,-0.045311,0.33818824,0.62060604,-0.33889252,0.62099011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.257496,0.374878,-0.008389,-0.29452509,-0.29405120,0.81384372,0.40552098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,0,0.000,angle_jump,71.475,0.001936,0,0.000,angle_jump,70.740,0.007641,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.808709,0.807000,0.001709,179.78,52.75,19.87,1148.630,-2.690,-0.236756,0.451035,-0.045639,-0.33864878,-0.62138809,-0.33745642,0.62073908,-0.256756,0.450996,-0.065639,-0.33864878,-0.62138809,-0.33745642,0.62073908,-0.276756,0.450958,-0.085639,-0.33864878,-0.62138809,-0.33745642,0.62073908,-0.228613,0.438315,-0.109615,0.47807857,0.87831655,-0.00084312,0.00045892,-0.237755,0.421519,-0.109583,0.47807857,0.87831655,-0.00084312,0.00045892,-0.246898,0.404723,-0.109551,0.47807857,0.87831655,-0.00084312,0.00045892,-0.206898,0.404891,-0.021551,-0.00084312,-0.00045892,-0.47807857,0.87831655,-0.237755,0.421688,-0.021583,-0.00084312,-0.00045892,-0.47807857,0.87831655,-0.268613,0.438484,-0.021615,-0.00084312,-0.00045892,-0.47807857,0.87831655,-0.198754,0.392172,-0.085526,0.33745642,0.62073908,-0.33864878,0.62138809,-0.218754,0.392210,-0.065526,0.33745642,0.62073908,-0.33864878,0.62138809,-0.238754,0.392248,-0.045526,0.33745642,0.62073908,-0.33864878,0.62138809,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258725,0.377677,-0.003280,-0.01410489,0.01196925,0.88834857,0.45879692,-0.311365,0.385783,0.013280,-0.02953191,0.02445590,0.89005990,0.45422809,-0.324520,0.404020,-0.016683,-0.27671430,-0.31255611,0.81611242,0.39962282,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.097,0.001636,1,1.000,accepted,1.720,0.010804,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.858732,0.858000,0.000732,179.87,52.75,19.96,1148.630,-5.380,-0.236664,0.451198,-0.045378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.256664,0.451176,-0.065378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.276664,0.451153,-0.085378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.228541,0.438516,-0.109364,0.47876840,0.87794106,-0.00049800,0.00027157,-0.237709,0.421702,-0.109345,0.47876840,0.87794106,-0.00049800,0.00027157,-0.246878,0.404889,-0.109325,0.47876840,0.87794106,-0.00049800,0.00027157,-0.206878,0.404989,-0.021326,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.237709,0.421802,-0.021345,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.268541,0.438616,-0.021364,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.198755,0.392307,-0.085311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.218755,0.392329,-0.065311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.238755,0.392352,-0.045311,0.33818824,0.62060604,-0.33889252,0.62099011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.267315,0.376287,0.010580,-0.41858754,-0.43149457,0.71574832,0.35538886,-0.301502,0.389313,-0.000450,-0.39531859,-0.44586961,0.72475243,0.34591533,-0.332202,0.412900,0.003996,-0.03205938,0.01931611,0.88567423,0.46279611,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,73.040,0.013869,1,1.000,voted,70.614,0.000251,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.900418,0.900000,0.000418,179.87,52.75,19.96,1148.630,-5.380,-0.236664,0.451198,-0.045378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.256664,0.451176,-0.065378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.276664,0.451153,-0.085378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.228541,0.438516,-0.109364,0.47876840,0.87794106,-0.00049800,0.00027157,-0.237709,0.421702,-0.109345,0.47876840,0.87794106,-0.00049800,0.00027157,-0.246878,0.404889,-0.109325,0.47876840,0.87794106,-0.00049800,0.00027157,-0.206878,0.404989,-0.021326,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.237709,0.421802,-0.021345,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.268541,0.438616,-0.021364,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.198755,0.392307,-0.085311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.218755,0.392329,-0.065311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.238755,0.392352,-0.045311,0.33818824,0.62060604,-0.33889252,0.62099011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.296053,0.390332,-0.008725,-0.04260191,0.01741445,0.88648300,0.46046683,-0.320545,0.403759,-0.021342,-0.04533094,-0.00285039,0.89283775,0.44808229,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,94.367,0.493001,1,1.000,accepted,2.002,0.002219,1,1.000,accepted,2.151,0.012737,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
0.950441,0.951000,-0.000559,179.87,52.75,19.96,1151.320,-5.380,-0.236664,0.451198,-0.045378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.256664,0.451176,-0.065378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.276664,0.451153,-0.085378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.228541,0.438516,-0.109364,0.47876840,0.87794106,-0.00049800,0.00027157,-0.237709,0.421702,-0.109345,0.47876840,0.87794106,-0.00049800,0.00027157,-0.246878,0.404889,-0.109325,0.47876840,0.87794106,-0.00049800,0.00027157,-0.206878,0.404989,-0.021326,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.237709,0.421802,-0.021345,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.268541,0.438616,-0.021364,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.198755,0.392307,-0.085311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.218755,0.392329,-0.065311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.238755,0.392352,-0.045311,0.33818824,0.62060604,-0.33889252,0.62099011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.253821,0.367270,-0.022204,-0.03108675,-0.00763624,0.89815413,0.43851391,-0.287858,0.386446,-0.016819,-0.04863230,0.00587502,0.88777753,0.45765865,-0.330361,0.405058,-0.010991,-0.04365429,-0.00264874,0.89252153,0.44887928,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.000465,1.003000,-0.002535,179.87,52.75,19.96,1151.320,-8.070,-0.236664,0.451198,-0.045378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.256664,0.451176,-0.065378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.276664,0.451153,-0.085378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.228541,0.438516,-0.109364,0.47876840,0.87794106,-0.00049800,0.00027157,-0.237709,0.421702,-0.109345,0.47876840,0.87794106,-0.00049800,0.00027157,-0.246878,0.404889,-0.109325,0.47876840,0.87794106,-0.00049800,0.00027157,-0.206878,0.404989,-0.021326,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.237709,0.421802,-0.021345,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.268541,0.438616,-0.021364,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.198755,0.392307,-0.085311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.218755,0.392329,-0.065311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.238755,0.392352,-0.045311,0.33818824,0.62060604,-0.33889252,0.62099011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.307682,0.387149,0.008020,-0.04140749,0.01532510,0.89073692,0.45236964,-0.319444,0.404263,-0.022884,-0.04137839,0.00838868,0.89066577,0.45269409,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,angle_jump,95.400,0.493881,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.050488,1.053000,-0.002512,179.78,52.75,19.96,1154.010,-5.380,-0.236664,0.451214,-0.045640,-0.33913620,-0.62112286,-0.33794436,0.62047291,-0.256664,0.451175,-0.065640,-0.33913620,-0.62112286,-0.33794436,0.62047291,-0.276664,0.451137,-0.085640,-0.33913620,-0.62112286,-0.33794436,0.62047291,-0.228541,0.438481,-0.109615,0.47876825,0.87794079,-0.00084276,0.00045958,-0.237709,0.421668,-0.109583,0.47876825,0.87794079,-0.00084276,0.00045958,-0.246878,0.404854,-0.109551,0.47876825,0.87794079,-0.00084276,0.00045958,-0.206878,0.405023,-0.021551,-0.00084276,-0.00045958,-0.47876825,0.87794079,-0.237709,0.421837,-0.021583,-0.00084276,-0.00045958,-0.47876825,0.87794079,-0.268541,0.438650,-0.021616,-0.00084276,-0.00045958,-0.47876825,0.87794079,-0.198755,0.392291,-0.085527,0.33794436,0.62047291,-0.33913620,0.62112286,-0.218755,0.392329,-0.065527,0.33794436,0.62047291,-0.33913620,0.62112286,-0.238755,0.392367,-0.045527,0.33794436,0.62047291,-0.33913620,0.62112286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.263848,0.376229,0.003770,-0.41560194,-0.41741529,0.72582830,0.35526439,-0.295853,0.387635,-0.004796,-0.40366245,-0.44799239,0.72181703,0.33961687,-0.333771,0.405827,0.001667,-0.02751326,0.00617671,0.89145999,0.45222114,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,70.628,0.015872,1,1.000,voted,71.571,0.009653,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.092174,1.095000,-0.002826,179.87,52.75,19.96,1148.630,-2.690,-0.236664,0.451198,-0.045378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.256664,0.451176,-0.065378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.276664,0.451153,-0.085378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.228541,0.438516,-0.109364,0.47876840,0.87794106,-0.00049800,0.00027157,-0.237709,0.421702,-0.109345,0.47876840,0.87794106,-0.00049800,0.00027157,-0.246878,0.404889,-0.109325,0.47876840,0.87794106,-0.00049800,0.00027157,-0.206878,0.404989,-0.021326,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.237709,0.421802,-0.021345,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.268541,0.438616,-0.021364,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.198755,0.392307,-0.085311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.218755,0.392329,-0.065311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.238755,0.392352,-0.045311,0.33818824,0.62060604,-0.33889252,0.62099011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.263929,0.372030,0.003637,-0.41553079,-0.43123700,0.71921512,0.35227606,-0.299545,0.389782,-0.003440,-0.38875290,-0.43755690,0.73317220,0.34622776,-0.338063,0.404596,0.003031,-0.02788927,0.01677505,0.89237720,0.45011523,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,72.157,0.009397,1,1.000,voted,70.512,0.009781,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.150534,1.147000,0.003534,179.87,52.75,19.96,1148.630,-5.380,-0.236664,0.451198,-0.045378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.256664,0.451176,-0.065378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.276664,0.451153,-0.085378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.228541,0.438516,-0.109364,0.47876840,0.87794106,-0.00049800,0.00027157,-0.237709,0.421702,-0.109345,0.47876840,0.87794106,-0.00049800,0.00027157,-0.246878,0.404889,-0.109325,0.47876840,0.87794106,-0.00049800,0.00027157,-0.206878,0.404989,-0.021326,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.237709,0.421802,-0.021345,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.268541,0.438616,-0.021364,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.198755,0.392307,-0.085311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.218755,0.392329,-0.065311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.238755,0.392352,-0.045311,0.33818824,0.62060604,-0.33889252,0.62099011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.262758,0.375910,0.000468,-0.02892715,-0.01163012,0.89227378,0.45041699,-0.311675,0.387861,0.012095,-0.03447624,0.01853121,0.89168410,0.45096280,-0.339122,0.401381,0.001980,-0.03221372,0.00591034,0.89371501,0.44743807,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.747,0.015275,1,1.000,interpolated,,,1,1.000,accepted,0.665,0.007475,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.208895,1.210000,-0.001105,179.87,52.75,19.96,1151.320,-5.380,-0.236664,0.451198,-0.045378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.256664,0.451176,-0.065378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.276664,0.451153,-0.085378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.228541,0.438516,-0.109364,0.47876840,0.87794106,-0.00049800,0.00027157,-0.237709,0.421702,-0.109345,0.47876840,0.87794106,-0.00049800,0.00027157,-0.246878,0.404889,-0.109325,0.47876840,0.87794106,-0.00049800,0.00027157,-0.206878,0.404989,-0.021326,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.237709,0.421802,-0.021345,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.268541,0.438616,-0.021364,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.198755,0.392307,-0.085311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.218755,0.392329,-0.065311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.238755,0.392352,-0.045311,0.33818824,0.62060604,-0.33889252,0.62099011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.259197,0.372124,-0.010246,-0.42876259,-0.43937124,0.70936246,0.34629533,-0.306902,0.387095,0.007765,-0.38939078,-0.45964450,0.72263967,0.33895967,-0.335199,0.409003,0.007131,-0.37199969,-0.44785417,0.72994282,0.35808708,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,75.235,0.026939,1,1.000,voted,73.294,0.012396,1,1.000,voted,68.202,0.015285,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.258918,1.262000,-0.003082,179.87,52.75,19.96,1151.320,-2.690,-0.236664,0.451198,-0.045378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.256664,0.451176,-0.065378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.276664,0.451153,-0.085378,-0.33889252,-0.62099011,-0.33818824,0.62060604,-0.228541,0.438516,-0.109364,0.47876840,0.87794106,-0.00049800,0.00027157,-0.237709,0.421702,-0.109345,0.47876840,0.87794106,-0.00049800,0.00027157,-0.246878,0.404889,-0.109325,0.47876840,0.87794106,-0.00049800,0.00027157,-0.206878,0.404989,-0.021326,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.237709,0.421802,-0.021345,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.268541,0.438616,-0.021364,-0.00049800,-0.00027157,-0.47876840,0.87794106,-0.198755,0.392307,-0.085311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.218755,0.392329,-0.065311,0.33818824,0.62060604,-0.33889252,0.62099011,-0.238755,0.392352,-0.045311,0.33818824,0.62060604,-0.33889252,0.62099011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.258663,0.373352,-0.001267,-0.02076457,-0.00873927,0.89292711,0.44963722,,,,,,,,-0.335258,0.408718,0.007524,-0.03080677,0.00226580,0.88926155,0.45635479,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.496,0.023035,0,0.000,angle_jump,70.607,0.017091,1,1.000,accepted,1.332,0.011293,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.325616,1.323000,0.002616,179.87,52.75,19.87,1148.630,-2.690,-0.236756,0.451020,-0.045378,-0.33840499,-0.62125553,-0.33770042,0.62087202,-0.256756,0.450997,-0.065378,-0.33840499,-0.62125553,-0.33770042,0.62087202,-0.276756,0.450974,-0.085378,-0.33840499,-0.62125553,-0.33770042,0.62087202,-0.228613,0.438350,-0.109363,0.47807872,0.87831681,-0.00049821,0.00027118,-0.237755,0.421554,-0.109344,0.47807872,0.87831681,-0.00049821,0.00027118,-0.246898,0.404757,-0.109325,0.47807872,0.87831681,-0.00049821,0.00027118,-0.206898,0.404857,-0.021325,-0.00049821,-0.00027118,-0.47807872,0.87831681,-0.237755,0.421653,-0.021344,-0.00049821,-0.00027118,-0.47807872,0.87831681,-0.268613,0.438450,-0.021364,-0.00049821,-0.00027118,-0.47807872,0.87831681,-0.198754,0.392188,-0.085311,0.33770042,0.62087202,-0.33840499,0.62125553,-0.218754,0.392210,-0.065311,0.33770042,0.62087202,-0.33840499,0.62125553,-0.238754,0.392233,-0.045311,0.33770042,0.62087202,-0.33840499,0.62125553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.255321,0.375591,-0.006428,-0.41332428,-0.42658676,0.71955478,0.35976062,-0.296662,0.388926,-0.005952,-0.04641106,0.01147436,0.88839145,0.45659060,-0.339983,0.410905,0.013978,-0.02564430,0.01392668,0.88871227,0.45753570,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
1.375639,1.372000,0.003639,179.87,52.75,19.87,1151.320,-2.690,-0.236756,0.451020,-0.045378,-0.33840499,-0.62125553,-0.33770042,0.62087202,-0.256756,0.450997,-0.065378,-0.33840499,-0.62125553,-0.33770042,0.62087202,-0.276756,0.450974,-0.085378,-0.33840499,-0.62125553,-0.33770042,0.62087202,-0.228613,0.438350,-0.109363,0.47807872,0.87831681,-0.00049821,0.00027118,-0.237755,0.421554,-0.109344,0.47807872,0.87831681,-0.00049821,0.00027118,-0.246898,0.404757,-0.109325,0.47807872,0.87831681,-0.00049821,0.00027118,-0.206898,0.404857,-0.021325,-0.00049821,-0.00027118,-0.47807872,0.87831681,-0.237755,0.421653,-0.021344,-0.00049821,-0.00027118,-0.47807872,0.87831681,-0.268613,0.438450,-0.021364,-0.00049821,-0.00027118,-0.47807872,0.87831681,-0.198754,0.392188,-0.085311,0.33770042,0.62087202,-0.33840499,0.62125553,-0.218754,0.392210,-0.065311,0.33770042,0.62087202,-0.33840499,0.62125553,-0.238754,0.392233,-0.045311,0.33770042,0.62087202,-0.33840499,0.62125553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.256950,0.372484,-0.004122,-0.01909854,-0.00013355,0.89271123,0.45022427,-0.296189,0.388901,-0.006275,-0.04697803,0.01181419,0.88824746,0.45680404,-0.345474,0.401454,0.008825,-0.02582635,0.00717749,0.89455684,0.44614968,,,,,,,,,,,,,,,,,,,,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,voted,70.445,0.010388,1,1.000,voted,71.212,0.003348,1,1.000,voted,70.963,0.020685,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
