t,pCAMx,pCAMy,pCAMz,qCAMx,qCAMy,qCAMz,qCAMw,p1x,p1y,p1z,q1x,q1y,q1z,q1w,p2x,p2y,p2z,q2x,q2y,q2z,q2w,p3x,p3y,p3z,q3x,q3y,q3z,q3w,p4x,p4y,p4z,q4x,q4y,q4z,q4w,p5x,p5y,p5z,q5x,q5y,q5z,q5w,p6x,p6y,p6z,q6x,q6y,q6z,q6w,p7x,p7y,p7z,q7x,q7y,q7z,q7w,p8x,p8y,p8z,q8x,q8y,q8z,q8w,p9x,p9y,p9z,q9x,q9y,q9z,q9w,p10x,p10y,p10z,q10x,q10y,q10z,q10w,p11x,p11y,p11z,q11x,q11y,q11z,q11w,p12x,p12y,p12z,q12x,q12y,q12z,q12w,valid1,quality1,reason1,angle_jump1,pos_step1,valid2,quality2,reason2,angle_jump2,pos_step2,valid3,quality3,reason3,angle_jump3,pos_step3,valid4,quality4,reason4,angle_jump4,pos_step4,valid5,quality5,reason5,angle_jump5,pos_step5,valid6,quality6,reason6,angle_jump6,pos_step6,valid7,quality7,reason7,angle_jump7,pos_step7,valid8,quality8,reason8,angle_jump8,pos_step8,valid9,quality9,reason9,angle_jump9,pos_step9,valid10,quality10,reason10,angle_jump10,pos_step10,valid11,quality11,reason11,angle_jump11,pos_step11,valid12,quality12,reason12,angle_jump12,pos_step12
4.435393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.411720,0.248368,-0.069364,0.73117380,-0.05690570,-0.67540301,-0.07731357,-0.442248,0.259181,-0.073022,0.73787173,-0.05753467,-0.66774155,-0.07972644,-0.451379,0.250967,-0.112975,0.74944675,-0.04257833,-0.65706022,-0.06919907,,,,,,,,,,,,,,,,,,,,,,-0.376871,0.234541,-0.011287,-0.05287273,-0.03234935,0.99431264,0.08660462,-0.421760,0.239814,-0.007625,-0.08718726,-0.01802970,0.99223538,0.08684616,-0.463754,0.239870,-0.012271,-0.08399975,-0.03234907,0.99278180,0.07925824,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,3.055,0.013833,1,1.000,accepted,3.587,0.015929,1,1.000,accepted,3.773,0.017857,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.443731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.413262,0.248059,-0.066370,0.73073762,-0.05502109,-0.67622957,-0.07555646,-0.440228,0.252618,-0.078714,0.74104560,-0.05055964,-0.66541021,-0.07432629,-0.453181,0.251074,-0.109403,0.74621089,-0.04585718,-0.66105837,-0.06378283,,,,,,,,,,,,,,,,,,,,,,-0.378738,0.239184,0.000223,-0.04693694,-0.02973433,0.99469420,0.08658089,-0.419773,0.238467,-0.010954,-0.07455459,-0.02923052,0.99329004,0.08343909,-0.452488,0.239446,-0.027157,-0.08875341,-0.02823650,0.99219108,0.08296021,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,0.745,0.012551,1,1.000,interpolated,,,1,1.000,accepted,0.839,0.018673,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.452068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.414804,0.247751,-0.063377,0.73029596,-0.05313607,-0.67705104,-0.07379878,-0.438208,0.246054,-0.084405,0.74415003,-0.04358054,-0.66301700,-0.06891971,-0.454984,0.251180,-0.105832,0.74292560,-0.04913276,-0.66501227,-0.05836271,,,,,,,,,,,,,,,,,,,,,,-0.357483,0.234185,-0.032232,-0.08048768,-0.01859182,0.99264962,0.08844668,-0.417786,0.237120,-0.014283,-0.06189973,-0.04042264,0.99404894,0.08000717,-0.458154,0.244673,-0.010573,-0.06668139,-0.01611582,0.99352061,0.09061275,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,3.321,0.026758,1,1.000,accepted,2.804,0.012006,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,4.064,0.039116,1,1.000,accepted,3.955,0.008208,1,1.000,accepted,3.020,0.018288,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.460405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.416346,0.247443,-0.060383,0.72984881,-0.05125067,-0.67786742,-0.07204057,-0.442328,0.242819,-0.082130,0.42384182,0.00529345,-0.90418080,-0.05279365,-0.468714,0.253452,-0.090293,0.72449084,-0.06023293,-0.68429986,-0.05673377,,,,,,,,,,,,,,,,,,,,,,-0.362999,0.237113,-0.024424,-0.07804983,-0.00913557,0.99349082,0.08246675,-0.423706,0.234870,-0.007516,-0.06749133,-0.01385231,0.99464998,0.07697047,-0.459523,0.242235,-0.015204,-0.07283001,-0.01529416,0.99359850,0.08499350,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,1.256,0.013526,1,1.000,interpolated,,,1,1.000,accepted,3.317,0.020860,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.316,0.009998,1,1.000,accepted,3.132,0.009268,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.468742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.422901,0.241604,-0.056534,0.23319587,0.03739836,-0.97123701,-0.03032677,-0.446449,0.239583,-0.079855,0.03427530,0.05330246,-0.99759599,-0.02804079,-0.466335,0.249994,-0.093448,0.73200607,-0.04896866,-0.67702485,-0.05836559,,,,,,,,,,,,,,,,,,,,,,-0.366044,0.235163,-0.020016,-0.05977911,-0.01036752,0.99511422,0.07788879,-0.409735,0.227641,-0.039244,-0.12458275,0.00962124,0.98936568,0.07444539,-0.460891,0.239796,-0.019836,-0.07897353,-0.01447142,0.99360678,0.07936830,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.171,0.005701,1,1.000,accepted,7.106,0.035413,1,1.000,accepted,1.918,0.010820,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.477079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.429455,0.235766,-0.052685,0.34328668,-0.11324486,0.93212444,-0.02176875,-0.450569,0.236348,-0.077580,0.36089201,-0.09260153,0.92799797,-0.00129411,-0.463957,0.246535,-0.096602,0.73934639,-0.03769268,-0.66958806,-0.05998347,,,,,,,,,,,,,,,,,,,,,,-0.374144,0.227217,-0.020883,-0.07934291,-0.02789831,0.99407905,0.06879853,-0.415922,0.230865,-0.030880,-0.12844455,-0.00558885,0.98899715,0.07318065,-0.462098,0.237318,-0.015446,-0.06568686,-0.01605928,0.99488363,0.07505925,,,,,,,,,,,,,,,,,,,,,,1,1.000,voted,136.083,0.019169,1,1.000,voted,139.930,0.017134,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,3.188,0.011380,1,1.000,accepted,1.805,0.010892,1,1.000,accepted,1.618,0.005184,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.485417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.433715,0.240178,-0.039656,0.35479686,-0.10670945,0.92877956,-0.01004084,-0.449503,0.235614,-0.080605,0.13063842,-0.07302746,0.98869080,0.00954476,-0.461578,0.243077,-0.099757,0.74651004,-0.02640770,-0.66199127,-0.06158701,,,,,,,,,,,,,,,,,,,,,,-0.379272,0.231167,-0.006366,-0.06889583,-0.02632291,0.99440611,0.07561054,-0.415678,0.236095,-0.022974,-0.11367536,0.00007508,0.98975276,0.08641398,-0.467402,0.235746,-0.002145,-0.06378027,-0.02625301,0.99495539,0.07284656,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,2.062,0.014400,1,1.000,interpolated,,,1,1.000,accepted,5.314,0.015752,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.441,0.015895,1,1.000,accepted,2.365,0.009482,1,1.000,accepted,1.215,0.014406,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.493754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.425647,0.232867,-0.053598,0.35282498,-0.10252461,0.92990672,-0.01663535,-0.448438,0.234880,-0.083630,-0.10708782,-0.04927614,0.99282956,0.01983766,-0.460791,0.232557,-0.114719,0.74216095,-0.02737422,-0.66739080,-0.05511167,,,,,,,,,,,,,,,,,,,,,,-0.373102,0.224509,-0.015473,-0.06774179,-0.04090114,0.99487107,0.06300564,-0.409593,0.229477,-0.036003,-0.12618623,-0.03158294,0.98930126,0.06604973,-0.462688,0.226544,-0.022089,-0.10463485,-0.01489906,0.99229940,0.06458683,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,0.932,0.017690,1,1.000,interpolated,,,1,1.000,accepted,1.093,0.018307,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,2.213,0.012858,1,1.000,accepted,4.546,0.015830,1,1.000,accepted,4.960,0.022465,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.502091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.416654,0.230224,-0.073373,0.34122158,-0.09234677,0.93535307,-0.01243174,-0.447372,0.234145,-0.086656,-0.33868853,-0.02270618,0.94017751,0.02899583,-0.457240,0.229636,-0.113110,0.75088102,-0.02093839,-0.65898687,-0.03841335,,,,,,,,,,,,,,,,,,,,,,-0.361625,0.222665,-0.039728,-0.08377717,-0.01727858,0.99454408,0.05970686,-0.416184,0.226155,-0.023603,-0.08711776,-0.01612480,0.99394565,0.06498097,-0.454422,0.225180,-0.032054,-0.10899477,-0.00890526,0.99190153,0.06459253,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,1.936,0.021884,1,1.000,interpolated,,,1,1.000,accepted,2.476,0.004871,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,3.294,0.026897,1,1.000,accepted,4.846,0.014430,1,1.000,accepted,0.851,0.013019,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.510428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.420727,0.227262,-0.067417,-0.24754854,-0.04240051,0.96739948,0.03256016,-0.446307,0.233411,-0.089681,-0.55091593,0.00516259,0.83374641,0.03649540,-0.460460,0.228851,-0.109885,0.75278659,-0.01704449,-0.65676446,-0.04101555,,,,,,,,,,,,,,,,,,,,,,-0.359204,0.221025,-0.044982,-0.25061021,-0.03419720,0.96582103,0.05669929,-0.417934,0.223409,-0.024471,-0.09469565,-0.01859858,0.99370076,0.05697035,-0.460616,0.225837,-0.026454,-0.26714814,-0.02689107,0.96111051,0.06461684,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.518765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.424800,0.224300,-0.061462,0.74913302,-0.02247905,-0.65873154,-0.06608449,-0.445241,0.232677,-0.092706,0.73163041,-0.03273606,-0.67962421,-0.04190741,-0.463680,0.228065,-0.106660,0.75466931,-0.01314984,-0.65452189,-0.04361666,,,,,,,,,,,,,,,,,,,,,,-0.356784,0.219384,-0.050236,-0.41018720,-0.05012568,0.90913402,0.05205007,-0.419684,0.220663,-0.025339,-0.10226145,-0.02106998,0.99332890,0.04895245,-0.466810,0.226494,-0.020855,-0.41827978,-0.04417007,0.90505759,0.06294275,,,,,,,,,,,,,,,,,,,,,,1,1.000,voted,138.091,0.015599,1,1.000,voted,137.361,0.016452,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,39.044,0.012026,1,1.000,interpolated,,,1,1.000,accepted,37.197,0.016751,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.527103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.425708,0.223262,-0.059979,0.74550298,-0.01885134,-0.66328844,-0.06259702,-0.448478,0.225841,-0.089572,0.74426808,-0.02264568,-0.66551616,-0.05138515,-0.466899,0.227280,-0.103436,0.75652901,-0.00925478,-0.65225934,-0.04621644,,,,,,,,,,,,,,,,,,,,,,-0.356175,0.216882,-0.051681,-0.40796386,-0.04538406,0.91062525,0.04761749,-0.421434,0.217917,-0.026207,-0.10981417,-0.02353869,0.99283012,0.04092830,-0.469175,0.223957,-0.013884,-0.32758196,-0.04161487,0.94229859,0.05506019,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.535440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.426617,0.222224,-0.058496,0.74182831,-0.01522207,-0.66780656,-0.05910542,-0.451715,0.219005,-0.086439,0.75649612,-0.01254284,-0.65104182,-0.06083461,-0.470119,0.226494,-0.100211,0.75836551,-0.00535968,-0.64997704,-0.04881465,,,,,,,,,,,,,,,,,,,,,,-0.355567,0.214380,-0.053126,-0.40572040,-0.04064021,0.91207160,0.04318257,-0.423184,0.215171,-0.027075,-0.11735287,-0.02600439,0.99220448,0.03289892,-0.471540,0.221419,-0.006914,-0.23371261,-0.03865677,0.97041659,0.04664456,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,5.377,0.016374,1,1.000,accepted,2.532,0.018497,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.609,0.005905,1,1.000,accepted,5.181,0.013480,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.543777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.427525,0.221187,-0.057012,0.73810967,-0.01159191,-0.67228509,-0.05561032,-0.442965,0.219940,-0.091692,0.74446085,-0.02348454,-0.66656156,-0.03036792,-0.461052,0.217912,-0.114569,0.75329599,0.00130439,-0.65631733,-0.04232039,,,,,,,,,,,,,,,,,,,,,,-0.362468,0.214996,-0.040823,-0.25315962,-0.03158891,0.96591796,0.04375889,-0.422105,0.213152,-0.028108,-0.11722672,-0.02944269,0.99228149,0.02772135,-0.473905,0.218882,0.000057,-0.13758053,-0.03532440,0.98913935,0.03777733,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,4.339,0.010248,1,1.000,accepted,1.415,0.019027,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.552114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.428433,0.220149,-0.055529,0.73434772,-0.00796149,-0.67672324,-0.05211234,-0.442911,0.217044,-0.093132,0.74528596,-0.01600732,-0.66581335,-0.03138773,-0.471259,0.220805,-0.091415,0.74627470,-0.00231649,-0.66440836,-0.04037628,,,,,,,,,,,,,,,,,,,,,,-0.369369,0.215613,-0.028520,-0.09395177,-0.02170820,0.99440272,0.04318625,-0.421025,0.211133,-0.029141,-0.11709602,-0.03288026,0.99232014,0.02254211,-0.476270,0.216345,0.007027,-0.04011645,-0.03165004,0.99828561,0.02854435,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,3.529,0.008101,1,1.000,interpolated,,,1,1.000,accepted,1.315,0.025469,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,37.177,0.028240,1,1.000,interpolated,,,1,1.000,voted,45.119,0.031143,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.560452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.428988,0.216909,-0.058288,0.73422085,-0.00353011,-0.67728684,-0.04679543,-0.442858,0.214147,-0.094573,0.74606779,-0.00852830,-0.66502631,-0.03240584,-0.469474,0.217334,-0.098463,0.74786726,-0.00659945,-0.66325393,-0.02729880,,,,,,,,,,,,,,,,,,,,,,-0.371688,0.214532,-0.025323,-0.08664173,-0.02002961,0.99532984,0.03755714,-0.419946,0.209113,-0.030173,-0.11696079,-0.03631669,0.99232043,0.01736180,-0.476133,0.213375,0.002648,-0.05077982,-0.03028811,0.99800901,0.02195569,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.568789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.429543,0.213668,-0.061047,0.73405856,0.00090144,-0.67781778,-0.04147627,-0.442804,0.211251,-0.096014,0.74680619,-0.00104878,-0.66420056,-0.03342206,-0.467690,0.213863,-0.105510,0.74931532,-0.01088114,-0.66197134,-0.01421605,,,,,,,,,,,,,,,,,,,,,,-0.374007,0.213452,-0.022127,-0.07932399,-0.01834924,0.99616857,0.03192470,-0.418866,0.207094,-0.031206,-0.11682104,-0.03975158,0.99228236,0.01218102,-0.475995,0.210406,-0.001731,-0.06143512,-0.02892137,0.99757368,0.01536354,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.577126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.430098,0.210427,-0.063807,0.73386086,0.00533295,-0.67831601,-0.03615510,-0.442750,0.208354,-0.097454,0.74750105,0.00642993,-0.66333625,-0.03443622,-0.465905,0.210392,-0.112558,0.75061858,-0.01516072,-0.66056084,-0.00113055,,,,,,,,,,,,,,,,,,,,,,-0.376325,0.212371,-0.018930,-0.07199921,-0.01666724,0.99691884,0.02628942,-0.417787,0.205075,-0.032239,-0.11667679,-0.04318453,0.99220594,0.00700037,-0.475858,0.207436,-0.006110,-0.07208064,-0.02755002,0.99697968,0.00876895,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,3.497,0.012941,1,1.000,accepted,4.779,0.024169,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,accepted,3.562,0.012559,1,1.000,accepted,4.336,0.015878,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.585463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.430654,0.207187,-0.066566,0.73362775,0.00976420,-0.67878152,-0.03083219,-0.446113,0.205193,-0.092368,0.74354397,0.00663736,-0.66812761,-0.02652930,-0.471238,0.209325,-0.097587,0.75130185,0.00982577,-0.65984487,-0.00733035,,,,,,,,,,,,,,,,,,,,,,-0.378644,0.211291,-0.015733,-0.06466804,-0.01498376,0.99758059,0.02065181,-0.422668,0.202307,-0.025077,-0.09105311,-0.05635815,0.99424464,0.00326816,-0.470780,0.206092,-0.008707,-0.08497880,-0.03320690,0.99576737,0.01110171,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,1.153,0.006868,1,1.000,accepted,2.952,0.015928,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,4.319,0.016377,1,1.000,accepted,3.337,0.009098,1,1.000,accepted,1.642,0.005860,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.593800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.431209,0.203947,-0.069325,0.73335926,0.01419498,-0.67921429,-0.02550779,-0.450076,0.201488,-0.088035,0.74109447,0.01307604,-0.67097528,-0.02000471,-0.472343,0.201540,-0.101447,0.75024984,0.01511178,-0.66087598,-0.01182136,,,,,,,,,,,,,,,,,,,,,,-0.382618,0.208868,-0.009863,-0.05484994,-0.02194262,0.99810586,0.01716663,-0.432208,0.198540,-0.011656,-0.11459607,-0.04826593,0.99221582,-0.00677523,-0.468682,0.202127,-0.017793,-0.07409780,-0.02576956,0.99691157,0.00357358,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.437,0.007491,1,1.000,accepted,3.085,0.016892,1,1.000,accepted,1.744,0.010133,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.602138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.431764,0.200706,-0.072084,0.73305539,0.01862508,-0.67961429,-0.02018216,-0.454038,0.197782,-0.083701,0.73857198,0.01951407,-0.67375737,-0.01347752,-0.473448,0.193755,-0.105307,0.74916011,0.02039704,-0.66187386,-0.01631178,,,,,,,,,,,,,,,,,,,,,,-0.387140,0.199710,-0.017263,-0.08303504,-0.03244261,0.99600936,0.00424387,-0.428950,0.195941,-0.018636,-0.11442497,-0.04511968,0.99236456,-0.00914978,-0.474378,0.191745,-0.013020,-0.08569612,-0.05702363,0.99454639,-0.01679173,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,4.775,0.025753,1,1.000,interpolated,,,1,1.000,accepted,1.625,0.017519,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,3.759,0.012613,1,1.000,accepted,0.452,0.008130,1,1.000,accepted,4.485,0.012768,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.610475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.423948,0.197876,-0.080094,0.73992752,0.01897466,-0.67217373,-0.01815764,-0.458001,0.194077,-0.079368,0.73597726,0.02594955,-0.67647306,-0.00694965,-0.467723,0.192542,-0.120941,0.74808649,0.03256492,-0.66247940,-0.02066806,,,,,,,,,,,,,,,,,,,,,,-0.376339,0.197722,-0.031429,-0.07695852,-0.03201258,0.99649834,-0.00660642,-0.428221,0.193801,-0.019868,-0.10582266,-0.05020368,0.99301879,-0.01395877,-0.471937,0.189362,-0.017783,-0.08670925,-0.05022006,0.99476540,-0.02003121,,,,,,,,,,,,,,,,,,,,,,1,1.000,accepted,1.184,0.011544,1,1.000,accepted,3.406,0.020830,1,1.000,accepted,1.488,0.016693,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.427,0.017925,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.618812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.424268,0.194535,-0.080122,0.73961617,0.02213189,-0.67249460,-0.01513649,-0.453622,0.194573,-0.087420,0.73658204,0.02777527,-0.67571239,-0.00939138,-0.466869,0.189501,-0.118484,0.74982118,0.03175698,-0.66070995,-0.01490160,,,,,,,,,,,,,,,,,,,,,,-0.382799,0.195161,-0.018898,-0.06184590,-0.02885699,0.99758654,-0.01278486,-0.427491,0.191661,-0.021100,-0.09720729,-0.05528149,0.99355047,-0.01876604,-0.469497,0.186980,-0.022547,-0.08771742,-0.04341319,0.99492687,-0.02326972,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,1.910,0.014329,1,1.000,accepted,2.546,0.005150,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.627149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.424588,0.191194,-0.080149,0.73929053,0.02528888,-0.67280250,-0.01211487,-0.449243,0.195069,-0.095472,0.73717928,0.02960071,-0.67494481,-0.01183301,-0.466016,0.186461,-0.116027,0.75152584,0.03094776,-0.65891403,-0.00913455,,,,,,,,,,,,,,,,,,,,,,-0.381483,0.181222,-0.033685,-0.08436429,-0.03260053,0.99521271,-0.03703416,-0.418783,0.186912,-0.033208,-0.10356549,-0.05881884,0.99247668,-0.02836503,-0.467056,0.184597,-0.027310,-0.08872045,-0.03660420,0.99503076,-0.02650669,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,0.733,0.018358,1,1.000,accepted,1.450,0.008002,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,3.826,0.020364,1,1.000,interpolated,,,1,1.000,accepted,2.615,0.017576,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.635486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.424908,0.187854,-0.080177,0.73895062,0.02844543,-0.67309743,-0.00909295,-0.446155,0.186753,-0.099303,0.74342515,0.03728531,-0.66774843,-0.00639406,-0.467020,0.187040,-0.114678,0.74739652,0.03635030,-0.66334543,-0.00706703,,,,,,,,,,,,,,,,,,,,,,-0.372347,0.190643,-0.040745,-0.10910781,-0.04964568,0.99209350,-0.03716565,-0.410075,0.182163,-0.045315,-0.10990854,-0.06234758,0.99125776,-0.03795987,-0.473502,0.183342,-0.018907,-0.07977315,-0.04116321,0.99544702,-0.03204775,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,accepted,3.462,0.014902,1,1.000,accepted,2.771,0.031303,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
4.643824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.425228,0.184513,-0.080204,0.73859646,0.03160138,-0.67337937,-0.00607092,-0.443066,0.178437,-0.103133,0.74953763,0.04496322,-0.66043224,-0.00095396,-0.468023,0.187619,-0.113329,0.74321476,0.04175028,-0.66773029,-0.00499901,,,,,,,,,,,,,,,,,,,,,,-0.376720,0.188024,-0.033159,-0.09335195,-0.03510248,0.99435207,-0.03629314,-0.417163,0.180852,-0.036494,-0.10286095,-0.06069817,0.99195275,-0.04201306,-0.479949,0.182086,-0.010503,-0.07081534,-0.04571679,0.99573217,-0.03758458,,,,,,,,,,,,,,,,,,,,,,1,1.000,interpolated,,,1,1.000,accepted,3.070,0.019325,1,1.000,accepted,1.920,0.003556,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,,1,1.000,interpolated,,,1,1.000,interpolated,,,1,1.000,interpolated,,,0,0.000,missing,,,0,0.000,missing,,,0,0.000,missing,,
